VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
35-44,Naised,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Haridustase teadmata,1
35-44,Naised,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
35-44,Naised,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,5
35-44,Naised,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
35-44,Naised,Rahvus teadmata,64,Põlva maakond,Põlva maakond,Haridustase teadmata,4
35-44,Naised,Rahvus teadmata,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,13
35-44,Naised,Rahvus teadmata,71,Rapla maakond,Rapla maakond,Haridustase teadmata,5
35-44,Naised,Rahvus teadmata,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
35-44,Naised,Rahvus teadmata,74,Saare maakond,Saare maakond,Haridustase teadmata,2
35-44,Naised,Rahvus teadmata,74,Saare maakond,Saare maakond,Kõrgharidus,1
35-44,Naised,Rahvus teadmata,79,Tartu maakond,Tartu linn,Haridustase teadmata,11
35-44,Naised,Rahvus teadmata,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
35-44,Naised,Rahvus teadmata,79,Tartu maakond,Tartu linn,Kõrgharidus,5
35-44,Naised,Rahvus teadmata,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,5
35-44,Naised,Rahvus teadmata,81,Valga maakond,Valga maakond,Haridustase teadmata,10
35-44,Naised,Rahvus teadmata,81,Valga maakond,Valga maakond,Kõrgharidus,1
35-44,Naised,Rahvus teadmata,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,7
35-44,Naised,Rahvus teadmata,87,Võru maakond,Võru maakond,Haridustase teadmata,15
45-54,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,64
45-54,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,822
45-54,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,649
45-54,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,93
45-54,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,120
45-54,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1124
45-54,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,1439
45-54,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,140
45-54,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,46
45-54,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,728
45-54,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,579
45-54,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,102
45-54,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,76
45-54,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1047
45-54,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,386
45-54,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,204
45-54,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,98
45-54,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1312
45-54,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,585
45-54,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,211
45-54,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,68
45-54,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,936
45-54,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,949
45-54,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,131
45-54,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,26
45-54,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,391
45-54,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,544
45-54,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,42
45-54,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,99
45-54,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1014
45-54,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,686
45-54,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,227
45-54,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,326
45-54,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,5655
45-54,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,3277
45-54,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,1166
45-54,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Haridustase teadmata,21
45-54,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,348
45-54,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,93
45-54,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,117
45-54,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,64
45-54,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1153
45-54,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,299
45-54,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,251
45-54,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,75
45-54,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1075
45-54,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,145
45-54,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,395
45-54,Mehed,Eestlased,52,Järva maakond,Järva maakond,Haridustase teadmata,86
45-54,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1078
45-54,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,201
45-54,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,419
45-54,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Haridustase teadmata,62
45-54,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,599
45-54,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,167
45-54,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,332
45-54,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,125
45-54,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2039
45-54,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,388
45-54,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,788
45-54,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Haridustase teadmata,61
45-54,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,972
45-54,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,144
45-54,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,378
45-54,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,209
45-54,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3102
45-54,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,720
45-54,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,1017
45-54,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Haridustase teadmata,77
45-54,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1348
45-54,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,271
45-54,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,554
45-54,Mehed,Eestlased,74,Saare maakond,Saare maakond,Haridustase teadmata,84
45-54,Mehed,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1317
45-54,Mehed,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,253
45-54,Mehed,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,398
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Haridustase teadmata,144
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2504
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,1625
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,539
45-54,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,109
45-54,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2277
45-54,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,734
45-54,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,688
45-54,Mehed,Eestlased,81,Valga maakond,Valga maakond,Haridustase teadmata,76
45-54,Mehed,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1003
45-54,Mehed,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,190
45-54,Mehed,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,327
45-54,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,117
45-54,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1676
45-54,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,310
45-54,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,662
45-54,Mehed,Eestlased,87,Võru maakond,Võru maakond,Haridustase teadmata,98
45-54,Mehed,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1427
45-54,Mehed,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,260
45-54,Mehed,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,470
45-54,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,54
45-54,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,950
45-54,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,471
45-54,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,91
45-54,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,66
45-54,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,586
45-54,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,703
45-54,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,71
45-54,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,28
45-54,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,346
45-54,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,200
45-54,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,38
45-54,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,176
45-54,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3370
45-54,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,979
45-54,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,333
45-54,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,76
45-54,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1181
45-54,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,388
45-54,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,102
45-54,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,15
45-54,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,251
45-54,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,107
45-54,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,22
45-54,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,15
45-54,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,152
45-54,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,200
45-54,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,9
45-54,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,82
45-54,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1340
45-54,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,435
45-54,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,156
45-54,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,136
45-54,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1887
45-54,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,576
45-54,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,249
45-54,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Haridustase teadmata,1
45-54,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
45-54,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,3
45-54,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,3
45-54,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,156
45-54,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,5525
45-54,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,1058
45-54,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,578
45-54,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,10
45-54,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,114
45-54,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,6
45-54,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,37
45-54,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Haridustase teadmata,5
45-54,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,85
45-54,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,13
45-54,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,35
45-54,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Haridustase teadmata,16
45-54,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,128
45-54,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,20
45-54,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,29
45-54,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,22
45-54,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,401
45-54,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,68
45-54,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,111
45-54,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Haridustase teadmata,3
45-54,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,52
45-54,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,6
45-54,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,15
45-54,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,34
45-54,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,469
45-54,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,115
45-54,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,94
45-54,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Haridustase teadmata,6
45-54,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,93
45-54,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,26
45-54,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,33
45-54,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Haridustase teadmata,3
45-54,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,30
45-54,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,24
45-54,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,4
45-54,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Haridustase teadmata,51
45-54,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,721
45-54,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,267
45-54,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,142
45-54,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,14
45-54,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,253
45-54,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,64
45-54,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,65
45-54,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Haridustase teadmata,34
45-54,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,286
45-54,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,43
45-54,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,77
45-54,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,17
45-54,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,92
45-54,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,30
45-54,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,38
45-54,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Haridustase teadmata,11
45-54,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,78
45-54,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,30
45-54,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,13
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,23
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,3
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,108
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,15
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,33
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,3
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,253
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,13
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,9
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,4
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,34
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,9
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,1
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,18
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,2
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,8
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Kõrgharidus,2
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,56
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,16
45-54,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,10
45-54,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,92
45-54,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,17
45-54,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,6
45-54,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,3
45-54,Mehed,Rahvus teadmata,39,Hiiu maakond,Hiiu maakond,Haridustase teadmata,1
45-54,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,27
45-54,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
45-54,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,1
45-54,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,2
45-54,Mehed,Rahvus teadmata,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,10
45-54,Mehed,Rahvus teadmata,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
45-54,Mehed,Rahvus teadmata,52,Järva maakond,Järva maakond,Haridustase teadmata,19
45-54,Mehed,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Haridustase teadmata,8
45-54,Mehed,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Kõrgharidus,3
45-54,Mehed,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,29
45-54,Mehed,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
45-54,Mehed,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,2
45-54,Mehed,Rahvus teadmata,64,Põlva maakond,Põlva maakond,Haridustase teadmata,6
45-54,Mehed,Rahvus teadmata,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,23
