VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
45-54,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,2145
45-54,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,63
45-54,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,604
45-54,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,985
45-54,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,42
45-54,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,959
45-54,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,687
45-54,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,97
45-54,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1185
45-54,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,1244
45-54,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,112
45-54,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,748
45-54,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,1426
45-54,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,47
45-54,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,311
45-54,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,717
45-54,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,7
45-54,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,912
45-54,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,1158
45-54,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,94
45-54,Naised,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4240
45-54,Naised,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,4668
45-54,Naised,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,558
45-54,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,345
45-54,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,175
45-54,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,76
45-54,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,834
45-54,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,614
45-54,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,95
45-54,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,980
45-54,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,428
45-54,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,241
45-54,Naised,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1010
45-54,Naised,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,465
45-54,Naised,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,269
45-54,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,626
45-54,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,391
45-54,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,159
45-54,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1813
45-54,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,1010
45-54,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,492
45-54,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,893
45-54,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,389
45-54,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,179
45-54,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2980
45-54,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,1588
45-54,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,511
45-54,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1114
45-54,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,654
45-54,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,271
45-54,Naised,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1280
45-54,Naised,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,576
45-54,Naised,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,218
45-54,Naised,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2061
45-54,Naised,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,2862
45-54,Naised,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,299
45-54,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1807
45-54,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Kõrgharidus,1358
45-54,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,366
45-54,Naised,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,873
45-54,Naised,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,444
45-54,Naised,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,173
45-54,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1580
45-54,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,814
45-54,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,397
45-54,Naised,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1277
45-54,Naised,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,622
45-54,Naised,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,212
45-54,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,527
45-54,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,467
45-54,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,28
45-54,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,214
45-54,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,273
45-54,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,7
45-54,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,164
45-54,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,161
45-54,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,7
45-54,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1471
45-54,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1042
45-54,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,85
45-54,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,555
45-54,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,417
45-54,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,33
45-54,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,96
45-54,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,93
45-54,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,6
45-54,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,71
45-54,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,133
45-54,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,1
45-54,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,557
45-54,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,316
45-54,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,45
45-54,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,765
45-54,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Kõrgharidus,501
45-54,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Põhiharidus või madalam,61
45-54,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
45-54,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,1
45-54,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,1
45-54,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1853
45-54,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,1355
45-54,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,91
45-54,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,91
45-54,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,19
45-54,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,12
45-54,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,43
45-54,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,11
45-54,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,16
45-54,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,56
45-54,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,8
45-54,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,10
45-54,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,193
45-54,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,60
45-54,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,33
45-54,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,36
45-54,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,5
45-54,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,6
45-54,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,225
45-54,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,83
45-54,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,27
45-54,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,65
45-54,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,18
45-54,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,14
45-54,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4
45-54,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,8
45-54,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,3
45-54,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,442
45-54,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,216
45-54,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,51
45-54,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,152
45-54,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,67
45-54,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,36
45-54,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,126
45-54,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,37
45-54,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,16
45-54,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,58
45-54,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,5
45-54,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,15
45-54,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,52
45-54,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,20
45-54,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,8
55-64,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,451
55-64,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,415
55-64,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,29
55-64,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,677
55-64,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,799
55-64,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,48
55-64,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,507
55-64,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,363
55-64,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,31
55-64,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,818
55-64,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,334
55-64,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,84
55-64,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,876
55-64,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,444
55-64,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,88
55-64,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,743
55-64,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,749
55-64,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,75
55-64,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,261
55-64,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,321
55-64,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,16
55-64,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,716
55-64,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,353
55-64,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,83
55-64,Mehed,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3802
55-64,Mehed,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,1828
55-64,Mehed,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,610
55-64,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,401
55-64,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,86
55-64,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,131
55-64,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1204
55-64,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,230
55-64,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,164
55-64,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1143
55-64,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,216
55-64,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,320
55-64,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1358
55-64,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,234
55-64,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,321
55-64,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,730
55-64,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,179
55-64,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,208
55-64,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2232
55-64,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,423
55-64,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,543
55-64,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1121
55-64,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,200
55-64,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,262
55-64,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3248
55-64,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,715
55-64,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,590
55-64,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1297
55-64,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,278
55-64,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,333
55-64,Mehed,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1437
55-64,Mehed,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,349
55-64,Mehed,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,340
55-64,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1949
55-64,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,1197
55-64,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,269
55-64,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1943
55-64,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Kõrgharidus,634
55-64,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,432
55-64,Mehed,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1043
55-64,Mehed,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,212
55-64,Mehed,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,236
55-64,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1896
55-64,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,385
55-64,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,409
55-64,Mehed,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1741
55-64,Mehed,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,266
55-64,Mehed,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,282
55-64,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,253
55-64,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,211
55-64,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,11
55-64,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,129
55-64,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,179
55-64,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,3
55-64,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,104
55-64,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,59
55-64,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,3
55-64,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,938
55-64,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,471
55-64,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,39
55-64,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,320
55-64,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,175
55-64,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,26
55-64,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,85
55-64,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,46
55-64,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,2
55-64,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,54
55-64,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,105
55-64,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,394
55-64,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,174
55-64,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,20
55-64,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,586
55-64,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Kõrgharidus,291
55-64,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Põhiharidus või madalam,46
55-64,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,5
55-64,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,4
55-64,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,1
55-64,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1313
55-64,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,548
55-64,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,89
55-64,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,126
55-64,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,16
55-64,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,22
55-64,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,63
55-64,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,5
55-64,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,5
55-64,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,53
55-64,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,13
55-64,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,8
55-64,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,196
55-64,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,35
